Bankrupt,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
1,2002,7.885,33.698,2.294,-2.945,3.09,-7.032,3.004,7.3129,37.547,26.535,9.827,-5.239,3.849,11.776,-6.28,37.547,22.566,40.492
0,2005,1.975,0.529,0.009,0.359,0,0.312,0.433,5.1352,0.888,2.531,0,0.35,0.359,0.358,-4.576,0.888,0.419,0.529
0,2000,88.969,374.141,18.421,33.374,12.98,9.55,50.099,602.5973,649.558,298.819,0.256,14.953,275.417,110.806,48.563,649.558,220.22,616.184
0,2007,568.162,61.765,5.542,-72.991,0,14.579,24.185,645.2536,140.537,671.424,0,-78.533,78.772,404.9,-1020.332,140.537,405.534,213.528
0,2003,120.604,913.715,48.825,131.686,47.772,45.901,23.272,711.2609,1105.755,1102.786,299.736,82.861,192.04,159.581,166.527,1105.755,498.235,974.069
0,2000,1290.869,108.97,69.102,389.707,0,70.776,90.561,16884.6332,1110.178,2269.576,0,320.605,1001.208,311.234,65.826,1110.178,343.349,720.471
0,2000,395.545,705.754,14.895,42.395,191.821,3.638,194.749,384.552,782.763,547.476,109.547,27.5,77.009,207.222,-0.31,782.763,318.99,740.368
0,2007,21.715,48.461,0.536,3.007,10.727,1.266,9.044,12.4048,68.956,23.305,0,2.471,20.495,10.073,12.913,68.956,10.073,65.949
0,2012,1425.94,2156.867,70.218,450.514,412.384,234.072,517.074,3642.3347,3029.541,2568.551,472.593,380.296,872.674,412.433,1344.467,3029.541,1161.541,2579.027
1,2005,13.669,18.985,3.371,-12.411,3.731,-55.513,5.521,43.22,32.224,22.333,0,-15.782,13.239,11.532,-110.39,32.224,11.532,44.635
0,2001,15.07,6.62,0.808,6.944,0,5.665,5.023,122.7841,33.196,34.578,3.028,6.136,26.576,10.874,-48.365,33.196,13.902,26.252
1,2001,355.163,128.59,4.021,53.131,37.374,40.174,63.481,606.9,294.291,386.644,0,49.11,165.701,32.227,388.107,294.291,32.227,241.16
0,2014,266.238,52.489,17.823,-31.494,0.499,-64.239,40.912,1864.813,195.607,424.25,161.63,-49.317,143.118,158.283,-274.275,195.607,367.777,227.101
1,2008,6.203,6.116,0.574,-5.218,4.118,-5.922,1.776,1.1978,10.86,8.358,0,-5.792,4.744,3.089,-25.07,10.86,3.089,16.078
1,2004,4372,15195,355.1,1131.3,621.2,422.2,2790.7,4113.1112,16960,9944.4,1866.9,776.2,1765,4647.9,1869.1,16960,7214.3,15828.7
0,2011,8618.402,34363.137,57.282,521.059,2942.164,244.24,4465.329,2719.114,36328.701,9146.516,300,463.777,1965.564,5509.875,2558.661,36328.701,5873.739,35807.642
0,2002,8.898,1.992,0.763,1.347,7.55,0.136,0.52,6.7035,5.989,16.547,2.944,0.584,3.997,3.855,0.373,5.989,9.019,4.642
0,1999,69.959,83.016,1.622,-11.114,25.919,-3.892,6.649,177.905,108.872,152.074,7.787,-12.736,25.856,32.513,-1.317,108.872,40.3,119.986
0,2007,2389,5841,125,229,541,-219,1231,1219.45,6449,4789,1130,104,608,2079,-144,6449,4181,6220
1,2015,145.802,1733.521,200.253,-1407.079,0,-1797.195,63.665,21.9493,365.145,679.167,0,-1607.332,-1368.376,1984.56,-2211.342,365.145,2005.233,1772.224
0,2008,11.158,26.961,0.068,4.462,0.072,3.917,4.534,26.3297,34.723,11.241,0,4.394,7.762,5.647,0.565,34.723,5.647,30.261
0,2010,46.035,222.825,15.2,1.621,2.486,-16.656,6.377,144.6785,262.653,100.054,0,-13.579,39.828,56.53,-358.493,262.653,72.112,261.032
0,2005,119.625,352.397,28.539,63.336,36.409,18.47,59.088,555.3417,679.257,369.079,10.215,34.797,326.86,116.05,165.488,679.257,167.37,615.921
1,2000,89.26,152.367,7.156,9.505,43.384,1.579,39.971,73.2263,215.547,154.585,0,2.349,63.18,25.674,115.438,215.547,30.259,206.042
0,2005,298.752,731.796,55.573,110.607,119.663,6.997,123.668,456.3393,948.848,765.001,405.955,55.034,217.052,125.305,-34.36,948.848,616.908,838.241
1,2003,10.278,69.457,0.316,-1.194,2.853,-2.129,5.024,1.5728,74.327,14.772,3.103,-1.51,4.87,10.095,-0.473,74.327,13.198,75.521
0,2015,482.845,1175.54,133.023,372.152,175.478,119.03,216.343,2621.834,1547.692,4644.41,1201.305,239.129,372.152,304.221,90.645,1547.692,2802.855,1175.54
0,2006,61.117,0.981,2.158,-1.402,0,-2.786,2.544,343.407,4.159,113.774,0,-3.56,3.178,9.879,-8.615,4.159,10.129,5.561
0,2016,90.503,82.452,3.26,-82.294,0,-81.723,0.075,512.6405,0.158,128.177,2.533,-85.554,-82.294,25.644,-398.428,0.158,33.153,82.452
0,2000,1048,2836,481,1509,238,403,502,6855.5963,4345,12660,4957,1028,1509,1805,-945,4345,8644,2836
0,2017,308.579,246.345,67.146,113.725,0,0.377,124.505,3684.874,670.963,1516.293,634.46,46.579,424.618,332.907,-74.803,670.963,1014.418,557.238
0,2009,2219.607,4584.808,89.04,666.446,368.477,211.923,1230.463,2908.3704,6166.209,7324.104,1980.239,577.406,1581.401,620.049,1683.28,6166.209,3448.111,5499.763
1,2003,92.709,86.609,10.393,58.106,20.437,29.569,30.395,806.3163,169.936,235.124,0,47.713,83.327,16.432,119.701,169.936,34.985,111.83
1,2016,6.013,31.736,1.052,0.601,3.34,-4.859,2.026,4.5979,42.786,15.375,7.607,-0.451,11.05,4.065,-56.046,42.786,11.672,42.185
0,2006,662.443,552.051,75.385,328.228,16.713,46.569,56.244,2383.6625,1785.619,1425.663,2.763,252.843,1233.568,312.503,680.871,1785.619,429.785,1457.391
1,2007,27.657,8.006,2.653,-25.044,5.528,-26.885,0.792,37.4868,13.316,35.721,2.231,-27.697,5.31,11.168,-106.287,13.316,15.097,38.36
1,2004,25.66,2.923,1.646,-16.192,0.672,-15.937,1.737,221.4381,6.398,146.222,0,-17.838,3.475,6.399,-114.089,6.398,7.027,22.59
1,2003,8.324,15.923,2.109,-31.059,3.318,-54.957,1.578,339.5501,9.446,21.056,39.407,-33.168,-6.477,13.171,-433.765,9.446,65.334,40.505
1,2003,27.19,64.363,4.055,0.39,17.713,-6.174,7.229,18.9375,92.823,37.163,1.358,-3.665,28.46,26.302,-42.164,92.823,28.907,92.433
0,2000,44.316,119.435,4.61,-12.789,3.702,-14.419,28.59,3.0728,130.833,92.413,0.303,-17.399,11.398,54.032,-68.762,130.833,57.86,143.622
0,2015,93.317,60.54,5.567,23.72,23.229,12.35,27.716,257.9038,143.978,132.311,0,18.153,83.438,18.939,6.042,143.978,22.915,120.258
0,2018,14632,11377,3278,7562,3796,2368,5182,126983.9223,30578,67173,19359,4284,19201,9012,16974,30578,36451,23016
1,2003,8.667,9.479,5.79,8.526,0,1.257,4.41,106.6499,23.703,86.847,22.175,2.736,14.224,15.901,-27.972,23.703,38.944,15.177
1,2012,179.346,52.458,48.139,-1.992,19.851,-39.089,45.847,368.3358,122.958,527.43,197.16,-50.131,70.5,120.507,-373.875,122.958,341.13,124.95
0,2002,213.386,258.591,20.379,82.154,0,42.808,33.012,1145.55,340.745,373.108,0,61.775,82.154,67.089,268.489,340.745,97.178,258.591
0,2009,1778.129,1823.673,322.59,1807.738,456.122,929.381,439.95,27973.5,3734.28,6062.572,1270.252,1485.148,1910.607,602.425,3456.869,3734.28,2168.918,1926.542
1,2000,25.49,303.688,17.345,40.993,10.107,14.671,4.718,116.0328,372.047,199.418,3.133,23.648,68.359,47.075,85.402,372.047,72.721,331.054
0,2003,69.901,15.912,16.014,47.966,1.012,23.795,10.759,455.8494,67.199,177.217,0,31.952,51.287,13.753,129.667,67.199,46.541,19.233
1,2002,363.708,479.562,34.16,114.409,85.106,-5.07,95.022,1480.1772,687.18,631.682,160.998,80.249,207.618,286.073,-41.796,687.18,598.366,572.771
1,2008,189.981,2226.375,14.522,-13.484,85.421,-47.096,55.888,27.9312,2248.301,799.459,0,-28.006,21.926,484.02,15.769,2248.301,490.663,2261.785
0,1999,59.442,71.887,4.801,16.139,21.169,9.014,21.126,111.163,116.933,91.476,0,11.338,45.046,25.054,40.98,116.933,25.054,100.794
0,2014,5972,6308,317,3056,3640,1530,1747,29103.27,10005,19428,3493,2739,3697,2827,10730,10005,8471,6949
1,2002,10.163,60.871,5.517,8.05,1.479,-1.71,3.739,17.172,76.531,119.934,72.204,2.533,15.66,19.159,4.598,76.531,102.23,68.481
1,2001,5.978,2.026,0.105,-2.765,4.887,-3.706,0.184,5.9064,2.54,6.353,0.033,-2.87,0.514,4.854,-54.7,2.54,4.887,5.305
0,2014,508.964,1140.207,40.2,275.774,146.26,161.254,101.977,2749.3516,1576.128,928.653,40.795,235.574,435.921,131.937,679.991,1576.128,224.091,1300.354
0,2005,1644.651,3742.459,210.115,306.84,807.211,22.348,0,2626.2566,5953.352,3850.725,722.736,96.725,2210.893,845.05,-9.197,5953.352,1851.342,5646.512
1,2004,493.326,586.558,46.011,261.982,110.072,143.124,0,2042.0399,1279.407,966.129,0,215.971,692.849,166.938,700.261,1279.407,210.442,1017.425
1,2006,431.47,131.056,21.017,106.765,91.515,58.09,78.634,1220.5524,443.627,707.783,239.451,85.748,312.571,59.179,269.463,443.627,342.956,336.862
1,1999,50.192,71.661,0.668,122.945,14.342,53.102,23.036,409.812,211.112,282.185,251,122.277,139.451,11.823,87.38,211.112,262.823,88.167
0,2007,137.599,71.885,10.032,29.86,26.13,19.773,21.022,363.8035,173.263,251.826,0.358,19.828,101.378,21.896,68.903,173.263,28.921,143.403
0,2006,83.602,349.096,1.882,13.944,4.459,7.789,66.73,81.1566,363.734,98.535,0,12.062,14.638,57.956,30.833,363.734,60.299,349.79
1,2001,43.252,94.239,42.82,113.339,5.351,51.221,18.958,370,217.128,847.715,266.6,70.519,122.889,82.502,79.225,217.128,352.025,103.789
0,2006,0.909,0.843,0.062,-0.605,0,-0.314,0.219,9.1215,2.543,2.36,0.002,-0.667,1.7,0.433,-9.649,2.543,0.435,3.148
1,2000,100.389,32.218,2.553,-20.986,2.289,-18.282,1.122,188.217,11.232,111.168,1.565,-23.539,-20.986,8.189,-90.642,11.232,9.754,32.218
0,2012,7.267,0.421,0.903,-8.864,0.495,-8.177,0.308,1.042,0.586,8.897,3.393,-9.767,0.165,1.774,-64.367,0.586,7.375,9.45
0,2009,33.569,27.434,1.071,3.102,7.803,1.866,7.589,48.1673,47.194,40.325,0,2.031,19.76,4.903,-132.49,47.194,4.903,44.092
1,2005,357.82,782.126,111.888,258.898,17.254,45.717,211.68,1769.069,1190.444,1329.244,410.781,147.01,408.318,188.798,-165.825,1190.444,775.187,931.546
1,2005,384.887,344.026,140.576,576.61,1.855,464.829,179.536,1987.8351,1000.303,3348.68,965.655,436.034,656.277,132.207,1652.686,1000.303,1472.652,423.693
0,2012,1892.8,550.7,57.8,935.9,121.5,656.6,370.3,19712.874,2178.8,4059.2,0,878.1,1628.1,401.6,1340,2178.8,479.1,1242.9
0,2016,17.622,15.566,0.672,0.286,13.637,-0.821,1.686,13.3543,21.558,27.243,1.387,-0.386,5.992,7.057,14.689,21.558,9.767,21.272
0,2012,305.47,407.444,6.452,61.14,119.015,33.459,78.336,443.4755,600.277,435.951,67.142,54.688,192.833,76.032,204.776,600.277,181.667,539.137
0,2012,14.576,25.27,0.273,-22.455,0.447,-23.769,0.395,47.3897,2.815,15.241,6.612,-22.728,-22.455,8.315,-137.089,2.815,14.932,25.27
0,2014,144.955,78.041,16.677,46.323,2.673,20.745,25.875,381.5554,200.273,337.89,0.006,29.646,122.232,49.763,152.379,200.273,58.831,153.95
0,2004,18.162,22.987,4.62,-1.28,0,-9.685,12.75,30.2228,52.445,22.32,1.918,-5.9,29.458,21.582,-95.435,52.445,28.125,53.725
1,2001,5.126,8.649,7.927,-27.384,2.589,-69.62,0.649,138.9885,4.874,30.531,34.639,-35.311,-3.775,7.977,-340.957,4.874,46.394,32.258
0,2016,877.1,2285,411.6,1035,222.3,381.7,493.3,8626.5679,3320,13373.8,4315.6,623.4,1035,1162,2176.6,3320,9311.8,2285
1,2001,8.935,37.586,2.293,-0.151,4.555,-0.9,1.94,9.436,46.082,28.948,6.63,-2.444,8.496,10.567,0.751,46.082,17.957,46.233
1,2006,63.369,65.283,91.632,66.657,2.851,0.435,29.503,1260.8072,176.649,929.344,366.448,-24.975,111.366,99.579,-2.78,176.649,473.721,109.992
0,2013,0.285,4.734,0.099,0.521,0,0.078,0.158,0.73,5.255,0.433,1.762,0.422,0.521,1.525,-10.6,5.255,3.326,4.734
0,2006,12883,3942,1127,7260,0,4274,4589,98973.66,17996,34572,6235,6133,14054,9387,6626,17996,17337,10736
0,2015,25.312,33.272,1.426,5.869,11.296,3.092,7.174,66.8474,59.676,32.569,0,4.443,26.404,6.329,22.876,59.676,6.841,53.807
1,2006,34.142,120.382,12.691,38.126,1.792,-0.335,3.063,298.835,200.944,213.682,216.887,25.435,80.562,25.235,-38.875,200.944,244.216,162.818
1,2011,6.739,11.367,0.367,-5.157,0,-5.702,4.047,29.8962,22.643,7.851,0.241,-5.524,11.276,5.893,-49.787,22.643,6.134,27.8
0,2009,4.989,1.75,0.092,-7.279,1.153,-7.348,0.459,4.8679,3.232,5.672,0.014,-7.371,1.482,1.514,-95.992,3.232,1.528,10.511
1,2004,56.751,105.812,1.282,-12.277,3.723,-15.787,33.866,52.0353,132.613,62.866,0,-13.559,26.801,54.495,-147.144,132.613,58.19,144.89
1,1999,82.816,139.942,4.9,44.29,0.818,8.21,40.199,751.824,300.824,809.379,211.287,39.39,160.882,117.764,187.737,300.824,406.778,256.534
0,2006,1966.016,15420.961,390.996,1938.978,1151.907,1097.209,363.02,53783.7458,21819.725,7393.086,0,1547.982,6398.764,1754.797,3601.591,21819.725,2418.221,19880.747
1,1999,17.51,8.596,1.309,-3.367,5.14,-4.274,3.173,11.3913,18.152,19.197,0.007,-4.676,9.556,5.899,-58.671,18.152,5.906,21.519
0,2000,61.204,53.437,1.957,7.158,26.898,2.737,26.593,32.706,91.884,81.823,7.645,5.201,38.447,19.632,18.147,91.884,46.06,84.726
1,2010,2.014,1.845,1.153,-0.75,0,-4.937,1.58,67.8555,3.486,38.196,20.984,-1.903,1.641,3.45,-54.391,3.486,24.434,4.236
0,2018,915.244,2100.7,27.224,341.113,672.579,234.461,207.801,5872.5669,2998.097,1240.871,657.593,313.889,897.397,305.61,-229.643,2998.097,1017.281,2656.984
0,2004,1109.1,1726.3,524.6,820.6,144.7,152.2,442,13629.8263,2613.9,10758.3,2462.1,296,887.6,430.3,-3306.4,2613.9,3361.7,1793.3
0,2003,4.924,5.848,0.058,0.903,1.285,0.585,0.739,4.02,8.179,5.093,0,0.845,2.331,0.383,2.249,8.179,0.383,7.276
0,2014,317.664,221.748,60.897,236.372,0,64.55,127.878,1614.3979,631.311,1462.225,1224.804,175.475,409.563,97.266,-345.804,631.311,1405.688,394.939
0,2008,0.14,0.05,0.015,-0.818,0.063,-0.903,0,48.6,0.05,0.172,0,-0.833,0,0.998,-16.125,0.05,0.998,0.868
0,2003,130.973,139.952,16.69,66.979,60.117,14.882,31.458,167.31,370.143,234.289,231.755,50.289,230.191,62.065,-207.495,370.143,299.575,303.164
1,2011,18.506,14.301,0.266,-2.587,0,-3.123,2.521,79.2498,11.714,45.767,0,-2.853,-2.587,4.006,27.934,11.714,6.607,14.301
0,2011,6.175,28.411,0.647,-28.393,0,-19.668,0.009,70.3157,0.018,7.739,0.04,-29.04,-28.393,20.67,-241.848,0.018,20.71,28.411
1,2003,27.836,37.585,1.153,-14.207,14.918,-14.413,9.371,41.5986,46.162,32.348,0.223,-15.36,8.577,18.431,-36.362,46.162,19.273,60.369
1,2001,770.6,914.4,56.8,304.2,161.6,132.1,305.1,2916.9995,2518.2,1675.1,0,247.4,1603.8,859.5,1103.1,2518.2,1218.9,2214
1,2004,595.5,1877.2,178.1,200.8,212.6,-62.3,318.4,303.6853,2244.5,2302,631.1,22.7,367.3,416.4,30.3,2244.5,1555.7,2043.7
0,2001,17.575,21.637,4.633,7.163,0,-0.582,4.3,40.5818,52.435,48.132,1.005,2.53,30.798,13.191,-11.7,52.435,14.204,45.272
0,1999,353.497,2477.713,81.325,-231.562,42.983,-1089.458,270.38,2.3923,2529.039,1438.488,510.559,-312.887,51.326,370.779,-1790.524,2529.039,2476.65,2760.601
1,2008,42.134,143.678,4.607,4.781,2.865,-1.885,25.397,17.1688,198.233,59.269,0,0.174,54.555,18.153,-108.754,198.233,18.501,193.452
0,2017,3758,8717,729,1752,1526,374,1634,13242.9959,10983,17169,6518,1023,2266,4107,4331,10983,13123,9231
0,2016,854.7,1529.4,62.2,178.3,185.1,18,237.2,1243.935,1761.3,2249.5,608,116.1,231.9,583.7,-364.8,1761.3,2213.9,1583
1,2001,66.627,223.789,6.783,-5.131,54.131,-19.712,3.791,6.7586,340.43,109.802,11.835,-11.914,116.641,76.114,7.844,340.43,90.497,345.561
0,1999,181.601,40.516,28.143,16.404,1.879,-46.454,10.961,769.6,97.931,366.624,23.881,-11.739,57.415,49.125,-119.552,97.931,75.256,81.527
1,2005,148.287,140.317,13.624,84.019,26.471,46.62,53.918,1372.6447,252.673,355.796,0,70.395,112.356,36.309,192.722,252.673,62.43,168.654
0,2000,12.01,23.936,4.26,11.696,0,1.074,2.226,12.4418,49.769,124.163,64.947,7.436,25.833,7.923,-4.477,49.769,75.12,38.073
0,2008,120.787,144.733,4.247,0.063,15.979,4.72,41.541,259.6571,208.094,141.067,0,-4.184,63.361,49.109,-699.112,208.094,55.672,208.031
0,2007,17.836,50.128,0.36,2.22,0.57,0.91,14.687,52.8119,69.958,35.962,0,1.86,19.83,9.376,-3.071,69.958,9.484,67.738
0,2001,29.216,61.363,20.74,14.508,10.868,2.34,6.648,68.5307,85.247,153.116,11.948,-6.232,23.884,29.626,-364.01,85.247,95.152,70.739
1,2005,23.392,28.911,2.074,-2.326,0.396,-2.203,0.059,167.243,26.585,27.386,0,-4.4,-2.326,11.689,-358.127,26.585,11.689,28.911
0,2008,485.168,534.123,530.894,842.795,0,-48.858,67.271,5333.0795,1526.504,10361.722,5630.527,311.901,992.381,834.358,-2901.527,1526.504,7331.131,683.709
0,2016,13.111,20.478,2.277,-15.871,1.909,-26.919,0.748,175.8518,25.328,76.179,1.355,-18.148,4.85,22.67,-72.871,25.328,24.025,41.199
0,2016,263.951,377.386,11.062,5.33,55.911,-11.178,91.437,183.0367,532.93,356.129,60.722,-5.732,155.544,167.383,-479.404,532.93,300.939,527.6
1,2006,20.058,4.425,0.105,3.004,0,3.918,3.58,29.7415,13.192,20.449,0,2.899,8.767,8.548,-49.759,13.192,8.548,10.188
1,2007,93.406,157.168,7.659,9.393,66.086,0.807,2.445,196.2086,267.149,229.629,0,1.734,109.981,36.316,215.159,267.149,37.494,257.756
0,2004,398.427,1630.367,11.314,37.669,192.774,10.188,137.706,252.7382,1928.147,483.196,8.639,26.355,297.78,250.42,91.406,1928.147,260.564,1890.478
1,1999,5.287,10.027,1.559,-0.438,0.868,-1.577,3.526,24.5562,9.589,13.778,1.003,-1.997,-0.438,8.046,-62.909,9.589,9.049,10.027
1,2000,0.906,5.525,0.935,0.162,0,-4.302,0.582,1.1529,8.437,1.108,4.882,-0.773,2.912,13.979,-40.08,8.437,18.861,8.275
0,2002,22.247,51.27,4.343,1.265,7.406,-1.946,9.149,34.068,59.648,98.982,24.044,-3.078,8.378,6.113,55.223,59.648,31.595,58.383
1,2007,52.7,311.82,7.429,-2.187,0,-39.532,33.847,28.2252,410.102,176.51,55.51,-9.616,98.282,59.456,-389.43,410.102,120.866,412.289
0,2007,32.125,7.33,0.438,-2.172,3.836,-1.854,4.097,93.8174,26.9,34.759,0.017,-2.61,19.57,5.57,-83.35,26.9,5.65,29.072
0,2009,8.878,4.141,2.643,6.47,0.03,-13.335,2.516,41.601,28.161,39.456,6.09,3.827,24.02,12.713,-39.002,28.161,20.188,21.691
0,1999,27.399,95.697,7.016,15.242,4.506,4.703,19.683,66.0066,150.662,111.753,21.06,8.226,54.965,12.993,27.969,150.662,66.332,135.42
0,2004,1.661,4.739,0.014,-0.629,0,0.17,1.247,4.7137,9.558,1.904,0,-0.643,4.819,3.6,-28.945,9.558,3.6,10.187
1,2008,400.472,1467.34,130.287,219.729,195.934,-62.826,82.484,53.6084,1766.813,1636.395,1354.821,89.442,299.473,251.47,-222.319,1766.813,1646.442,1547.084
0,2013,39.023,76.219,0.701,-1.887,0,-5.257,15.893,40.4361,92.108,44.648,0,-2.588,15.889,19.189,-104.752,92.108,19.977,93.995
0,2014,3.741,2.956,0.559,-4.19,1.576,-3.573,1.572,2.0421,4.809,5.478,0,-4.749,1.853,3.27,-14.901,4.809,3.466,8.999
1,2006,5146,19053,723,2461,2259,186,2168,6366.1629,22228,17846,8018,1738,3175,3207,-288,22228,14484,19767
0,2006,145.751,277.697,16.285,62.338,0,11.873,76.474,257.7931,360.855,523.533,255.471,46.053,83.158,70.673,39.445,360.855,341.969,298.517
0,2012,0.756,0.391,0.061,-3.721,0.012,-4.088,0.611,24.1448,0.892,1.139,0.153,-3.782,0.501,3.271,-11.646,0.892,3.424,4.613
1,2002,10.112,10.602,28.196,32.53,0,2.307,8.665,177.8358,48.141,132.063,2.4,4.334,37.539,25.877,-8.109,48.141,34.293,15.611
1,2016,225.157,649.004,33.863,99.625,68.683,21.841,50.912,344.8187,800.438,1714.776,479.966,65.762,151.434,129.191,375.569,800.438,763.115,700.813
1,2004,113.074,553.983,22.95,67.915,12.765,31.213,0,573.16,669.527,498.292,0,44.965,115.544,73.752,256.669,669.527,105.511,601.612
1,2000,3.105,6.579,0.157,0.072,1.452,-0.13,1.252,0.5375,8.259,4.009,9.288,-0.085,1.68,1.754,-15.897,8.259,11.305,8.187
1,2004,4.302,2.085,0.369,-2.111,2.154,-3.852,0.596,2.1482,4.124,5.956,0,-2.48,2.039,4.438,-52.994,4.124,4.438,6.235
0,2003,1176.968,873.55,64.069,260.314,246.171,104.67,250.554,1529.5222,2008.943,2484.013,665.874,196.245,1135.393,422.963,1306.919,2008.943,1216.473,1748.629
1,2002,2.1,3.872,0.079,-4.587,0,0.769,0.152,27.3868,0.771,4.635,0.027,-4.666,-3.101,3.346,-7.622,0.771,3.373,5.358
0,2007,547.8,1006.4,51.8,89.2,472.2,15.4,0,310.7147,1878.8,869.4,100,37.4,872.4,242.4,288.5,1878.8,429.4,1789.6
0,2014,32.179,37.61,2.239,-9.948,2.319,-12.15,2.276,260.6537,27.662,38.161,0,-12.187,-9.948,12.379,-254.847,27.662,14.603,37.61
0,2013,740.801,160.026,2.219,100.143,12.603,67.01,63.001,7845.3853,260.169,768.751,0,97.924,100.143,87.631,-216.604,260.169,141.128,160.026
1,2003,3.277,4.372,0.486,-1.555,2.294,-1.984,0.561,2.5646,6.221,3.906,0,-2.041,1.849,1.107,-49.088,6.221,1.107,7.776
0,2005,650.383,1356.867,60.725,274.036,68.327,-127.941,97.747,2411.5376,1715.737,7544.769,1186.485,213.311,358.87,272.768,-892.406,1715.737,3252.784,1441.701
0,1999,155.891,416.378,39.321,15.6,82.28,-63.164,67.715,3.0282,468.385,707.988,233.37,-23.721,52.007,81.203,-191.737,468.385,722.793,452.785
0,2002,125.615,274.753,205.406,359.624,0,-68.099,30.922,743.5304,807.882,3789.062,2576.004,154.218,533.129,158.672,-246.446,807.882,2794.294,448.258
0,2015,1938.8,6443.9,158.2,812,1163,402.8,176.5,2707.493,9363.8,4334.9,350,653.8,2919.9,1794.4,2080.9,9363.8,2253.9,8551.8
1,2000,18.143,39.069,2.471,-11.775,0,-16.798,13.597,8.229,55.022,27.038,0.395,-14.246,15.953,8.811,-15.388,55.022,9.268,66.797
1,2000,2262.702,1253.021,387.607,549.337,10.945,-28.394,243.304,3488.205,1802.358,6955.006,3263.539,161.73,549.337,992.468,233.614,1802.358,5235.005,1253.021
1,2005,22.396,78.724,8.012,11.371,7.784,-3.783,12.701,3.4524,96.842,62.343,41.545,3.359,18.118,41.092,-36.058,96.842,83.999,85.471
0,1999,12.906,0.044,0.523,-4.634,0,-4.842,1.98,70.9935,3.419,16.889,0.05,-5.157,3.375,3.816,-15.926,3.419,4.199,8.053
0,2004,10.998,7.961,1.09,-0.021,6.208,-0.647,3.424,3.1731,19.219,15.522,3.835,-1.111,11.258,6.055,-45.221,19.219,11.203,19.24
1,2002,376.361,1337.543,50.055,127.428,103.533,-202.104,219.924,120.8425,1728.705,1107.367,760.938,77.373,391.162,276.031,-169.07,1728.705,1064.599,1601.277
1,2000,253.589,462.386,70.972,114.505,10.028,-18.959,128.791,931.6326,637.311,1246.265,651.945,43.533,174.925,97.624,-31.116,637.311,863.378,522.806
0,2005,120.165,121.484,3.432,23.812,0,14.186,46.211,229.7645,155.196,164.241,0.06,20.38,33.712,26.41,88.229,155.196,31.041,131.384
1,2002,124.883,77.99,7.399,-19.256,19.876,-16.971,17.531,137.2947,88.026,222.694,0.02,-26.655,10.036,16.998,13.363,88.026,17.026,107.282
0,1999,0.029,0.02,0.006,-0.008,0.016,0.313,0,0.156,0.012,0.034,0,-0.014,-0.008,0.018,-9.215,0.012,0.025,0.02
0,2015,0.1,0.55,0.002,-2.203,0.034,-1.788,0.007,8.655,0.198,0.104,0,-2.205,-0.352,0.019,-20.125,0.198,0.019,2.401
0,2008,695.3,1861.6,194.1,66.2,111.4,-1224.3,246.9,149.413,2109.2,2247.7,1139.9,-127.9,247.6,517.7,-689.1,2109.2,2683.4,2043
0,2008,25.937,25.82,2.426,0.102,2.735,-3.361,12.133,34.1055,53.726,48.996,16.342,-2.324,27.906,17.809,-38.092,53.726,42.804,53.624
1,2001,30.159,51.208,0.376,-1.861,12.546,-1.992,2.837,21.7985,56.68,36.352,0.671,-2.237,5.472,15.402,14.186,56.68,16.073,58.541
1,2002,287.7,616,48.2,112.4,102.4,21.9,153.7,270.5168,822.2,1352.9,486,64.2,206.2,204.7,461.1,822.2,876.3,709.8
0,2015,133.894,39.93,2.321,-30.316,13.966,-32.822,30.83,843.7021,181.544,171.328,0,-32.637,141.614,29.888,-271.297,181.544,31.893,211.86
